epoch,lr,epoch_seconds,samples_per_sec,grad_norm_mean,nan_batches,peak_gpu_mb,train_loss,train_cls_loss,train_reg_loss,train_iou_loss,train_acc,train_mean_iou,train_iou_hit_0.5,train_iou_hit_0.7,train_precision_vehicle,train_recall_vehicle,train_precision_pedestrian,train_recall_pedestrian,train_precision_cyclist,train_recall_cyclist,train_box_mae_h,train_box_mae_w,train_box_mae_l,train_box_mae_x,train_box_mae_y,train_box_mae_z,train_box_mae_ry,val_loss,val_cls_loss,val_reg_loss,val_iou_loss,val_acc,val_mean_iou,val_iou_hit_0.5,val_iou_hit_0.7,val_precision_vehicle,val_recall_vehicle,val_precision_pedestrian,val_recall_pedestrian,val_precision_cyclist,val_recall_cyclist,val_box_mae_h,val_box_mae_w,val_box_mae_l,val_box_mae_x,val_box_mae_y,val_box_mae_z,val_box_mae_ry
51,0.001300017110491478,79.87147523101885,93.26233149512568,8.110091194029778,0,23185.58251953125,1.6809973357826151,0.07292435257144833,0.036963491790717645,0.5237031636699554,0.9789986559139785,0.47629683825277513,0.5223454301075269,0.2782258064516129,0.9944256420465857,0.9840425531914894,0.936,0.9538043478260869,0.7262569832402235,0.9285714285714286,0.18908138076464334,0.10595638545290116,0.502483977745938,2.3565853488060737,0.11774192117555167,6.353948103484287,0.9267347442206516,1.7599412473584304,0.10467349074074206,0.037594354075038125,0.5392244711826862,0.9739478957915831,0.46077552698577495,0.5003340013360054,0.26920507682030725,0.9904534606205251,0.9803149606299213,0.9105263157894737,0.9402173913043478,0.8,0.9302325581395349,0.16619515466785623,0.11199651579898282,0.5024680390545903,2.589699933110035,0.11548640541657657,6.460448647946936,0.9134680188012744
52,0.0012936336673094976,79.73829150793608,93.41810388875244,8.062454351814845,0,23185.58251953125,1.6333284531870196,0.06431427196804834,0.036058099039139285,0.5109853584279296,0.9818548387096774,0.4890146422129805,0.5515793010752689,0.29435483870967744,0.9946290033817387,0.9854158454867954,0.9359477124183007,0.9675675675675676,0.8,0.927536231884058,0.17545131105248646,0.10228518548832145,0.4844473033182083,2.25508871129764,0.1187874706842566,6.16870096934739,0.9251048814865851,1.8825725503340514,0.21639138545266134,0.03974889481095529,0.5421440852190067,0.9592518370073481,0.45785592664617975,0.503006012024048,0.25384101536406145,0.9764890282131662,0.9811023622047244,0.903954802259887,0.8695652173913043,0.6818181818181818,0.6976744186046512,0.205624677534492,0.12309348113391905,0.578901954069883,2.492325231721581,0.1271287772204769,6.349247281998894,0.9756476377437492
53,0.0012870693975617963,80.22711623995565,92.84890631891068,7.939810029921993,0,23185.58251953125,1.6465487339163338,0.06139252413695137,0.036371332443048875,0.5162616237517326,0.9818548387096774,0.4837383759278123,0.5398185483870968,0.27889784946236557,0.9944378228049265,0.9862096138691884,0.94,0.9578804347826086,0.7916666666666666,0.95,0.18297934275801464,0.10319029700051072,0.47380216563901595,2.2299452738095353,0.11914656271216689,6.296544492885631,0.9293627315951932,1.7623461557374291,0.14513000997210154,0.03881751854686874,0.5261328799292972,0.9732798931195725,0.4738671169650499,0.5130260521042084,0.27187708750835005,0.985062893081761,0.9866141732283464,0.9395604395604396,0.9293478260869565,0.7674418604651163,0.7674418604651163,0.16835777187793352,0.10955421257273866,0.4922184323022265,2.3927096135630634,0.11431836635969285,5.939057497318856,0.9945704893979854
54,0.0012803263007885287,80.80162006500177,92.18874564652997,8.202487330282889,0,23185.58251953125,1.5898244175859677,0.05886842085984886,0.03524360577425649,0.4985707947002944,0.9828629032258065,0.5014292052997056,0.5653561827956989,0.3168682795698925,0.9958258795468098,0.9869976359338062,0.9456233421750663,0.9661246612466124,0.7604790419161677,0.9202898550724637,0.18104300768144668,0.09701478745668166,0.45579651382661635,2.1547147855963757,0.11240854362646739,6.004438769432806,0.9071880284176078,1.8304161913170365,0.15901832273646782,0.03853685858005592,0.5442869994508162,0.9652638610554443,0.45571300007139115,0.4969939879759519,0.22645290581162325,0.9896331738437002,0.9771653543307086,0.9016393442622951,0.8967391304347826,0.65,0.9069767441860465,0.19619271511544206,0.11516482271030097,0.49939274198625117,2.3852254807670352,0.11571330966834793,6.2592087760318815,1.0048675409697976
55,0.001273406431002294,80.3535212429706,92.702844688983,8.476782873112668,0,23185.58251953125,1.5825983939632293,0.05634636307255395,0.03545984515659912,0.4969307293174087,0.9835349462365591,0.5030692726053217,0.5747647849462365,0.3170362903225806,0.9956279809220986,0.9873866771777691,0.9442231075697212,0.9634146341463414,0.7964071856287425,0.95,0.17440079745425974,0.0988757785770201,0.44719906583909064,2.1125369866689048,0.11286321390540369,5.98495626449585,0.9032226333054163,1.8527646889747105,0.20312799744273155,0.04083051448395512,0.5362687268572485,0.9418837675350702,0.46373127776141476,0.509686038744155,0.27788911155644624,0.9925187032418953,0.9401574803149606,0.726530612244898,0.967391304347826,0.7755102040816326,0.8837209302325582,0.19414969946275812,0.13246388457660765,0.5379046890523804,2.435913407014224,0.1143196769451888,6.129569594511288,1.0750267548647099
56,0.0012663118960624627,81.2097242679447,91.72546843556133,7.902617069982713,0,23185.58251953125,1.583797380488406,0.0643128538103674,0.034813561426695956,0.4948903213265122,0.9800067204301075,0.5051096805962183,0.5715725806451613,0.3187163978494624,0.9950219036240542,0.9838550895845639,0.9263157894736842,0.9591280653950953,0.7764705882352941,0.9496402877697842,0.1759510572238635,0.09817830228837587,0.44623310431357355,2.100916531778151,0.11076351495519761,5.931150433837726,0.9108672613097776,1.7042619713800464,0.12116432976806331,0.03682322265628822,0.5154248053978185,0.969939879759519,0.4845751926113784,0.5223780895123581,0.3012692050768203,0.9935794542536116,0.9748031496062992,0.9114583333333334,0.9510869565217391,0.6610169491525424,0.9069767441860465,0.17618689603939325,0.10757116787260027,0.4694422261270588,2.28764096083606,0.10789814071808167,5.847051708397263,0.9216172734975974
57,0.0012590448570331046,81.14144687203225,91.80265187713228,8.331498992058538,0,23185.58251953125,1.5333396081001527,0.052453983172033265,0.03387296922825357,0.4823375485276663,0.9840389784946236,0.5176624511518786,0.5920698924731183,0.3370295698924731,0.9962256654747715,0.9879826635145784,0.9429708222811671,0.9647218453188603,0.7987804878048781,0.9424460431654677,0.16911998727629263,0.09290889570469497,0.4202540612989856,2.0132847973095473,0.10904310867991499,5.6988841846425045,0.8756136035406461,1.696027026784842,0.13365696284001718,0.03636659761180301,0.5086678218745995,0.9746158984635939,0.491332174541955,0.5384101536406145,0.2999331997327989,0.9920191540303273,0.978740157480315,0.9,0.9782608695652174,0.8181818181818182,0.8372093023255814,0.16532134468267182,0.10701866697771356,0.49025848378478964,2.222780580590706,0.10937639706598255,5.841725208636674,0.9475661961333148
58,0.001251607527524705,80.94005502294749,92.03107161081269,8.86329920061173,0,23185.58251953125,1.5335942288880706,0.051459221790234246,0.03290214437630869,0.48307762094723283,0.9848790322580645,0.516922378091402,0.5877016129032258,0.337869623655914,0.9966175885395941,0.9871895940086717,0.9575596816976127,0.9769959404600812,0.7616279069767442,0.9424460431654677,0.16253434009449455,0.09441658121443564,0.43978537026272024,2.0011662039705502,0.11087696286298895,5.708198698618078,0.8528996805349985,1.6976601959628588,0.13106466791204954,0.03570836151370862,0.5102957182513449,0.9819639278557114,0.48970428178847114,0.5404141616566466,0.30527722110888444,0.9859484777517564,0.9944881889763779,0.9774011299435028,0.9402173913043478,0.8717948717948718,0.7906976744186046,0.1628822506310228,0.10923309889967313,0.47644601540320225,2.2293297226777775,0.11304309484396446,5.624270503490705,0.90052087130193
59,0.0012440021730198792,81.07546299602836,91.87736615657568,8.846465064633277,0,23185.58251953125,1.5363885843625633,0.054984388019268714,0.03344427954445603,0.4826533038129089,0.9821908602150538,0.5173466949052709,0.5934139784946236,0.3328293010752688,0.9950288327699344,0.9856214299783337,0.9339498018494056,0.9605978260869565,0.8132530120481928,0.9712230215827338,0.1628583312355062,0.09395587195952733,0.42653590600977664,2.0275808598405574,0.10826135947499224,5.636336944436514,0.8533055474681239,1.6458817454441914,0.13083415804461948,0.03646542867253682,0.49286072096509304,0.9746158984635939,0.5071392823794562,0.5704742818971276,0.33734134936539745,0.9881422924901185,0.984251968503937,0.9072164948453608,0.9565217391304348,0.868421052631579,0.7674418604651163,0.1651323254138689,0.10762660090893049,0.46130406195590234,2.15925058429848,0.10535752924585948,5.470835938641606,0.9463443361128181
60,0.0012362311101832841,81.0543115530163,91.90134191847068,8.220713466726323,0,23185.58251953125,1.5316166916201193,0.05580011906442783,0.03371310464396913,0.48070115491908083,0.9835349462365591,0.5192988447604641,0.5925739247311828,0.35164650537634407,0.9950386981543957,0.9887596134884639,0.9543624161073826,0.9595141700404858,0.7678571428571429,0.9214285714285714,0.16014706327389644,0.0922068347853999,0.42460782201059405,2.015358063482469,0.10783334997712925,5.718669850339172,0.8798460710433221,1.707090040326676,0.13454444824892756,0.0367243903015324,0.5119404003233136,0.978623914495658,0.4880595898421191,0.539746158984636,0.2899131596526386,0.990521327014218,0.9874015748031496,0.9312169312169312,0.9565217391304348,0.8333333333333334,0.813953488372093,0.16871270228801924,0.10578170695460949,0.44700549297039716,2.173143640389503,0.1087994973661108,5.646635138359401,0.9617723848474129
61,0.00122829670615594,81.35061449103523,91.56661011848747,8.458759753934798,0,23185.58251953125,1.5186788330795944,0.05712783664354794,0.03331477273135416,0.47607874229390135,0.9811827956989247,0.5239212580265538,0.6004704301075269,0.34627016129032256,0.9942345924453281,0.985224586288416,0.9429708222811671,0.9634146341463414,0.7619047619047619,0.927536231884058,0.16063005477190018,0.09302782002956636,0.4085080764626944,1.9856851113739835,0.1085849999580332,5.571465479430332,0.8765511394187968,1.6435206706474523,0.1151498854234964,0.037103794191627404,0.49708899738156326,0.9752839011356046,0.5029110026184368,0.552438209752839,0.3166332665330661,0.9904686258935663,0.9818897637795275,0.9114583333333334,0.9510869565217391,0.8260869565217391,0.8837209302325582,0.15862328861264602,0.10699433227658829,0.4484854018441342,2.28463980063806,0.10503194199933477,5.26634769783708,0.9621039972196999
62,0.0012202013778341756,81.4137565609999,91.49559379954145,8.211456062973186,0,23185.58251953125,1.4845714607546407,0.05158648060469498,0.03207121132522501,0.4669712563996674,0.9847110215053764,0.5330287426389674,0.6125672043010753,0.36794354838709675,0.9958308516974389,0.9883743842364532,0.9532085561497327,0.9674355495251018,0.7904191616766467,0.9428571428571428,0.15351500810794932,0.09100888104688737,0.40777595453364873,1.9433966349529963,0.10550800807053043,5.386662083287393,0.8380708226593592,1.6802382261337403,0.15734309929565501,0.03496141222840002,0.49597790357504357,0.9752839011356046,0.5040220949915782,0.5517702070808284,0.3259853039412158,0.9912559618441972,0.9818897637795275,0.9076923076923077,0.9619565217391305,0.8181818181818182,0.8372093023255814,0.15647252559980393,0.1022298958752262,0.46316551381775595,2.0882983771498074,0.10576245453489885,5.522945773545789,0.9197865067598576
63,0.001211947591133419,80.8721576690441,92.10833758737832,9.280247319129206,0,23185.58251953125,1.444839100683889,0.044761515554210915,0.030824330645383046,0.45641774964588944,0.9848790322580645,0.5435822503541106,0.6290322580645161,0.38726478494623656,0.9962256654747715,0.9881773399014778,0.9456953642384106,0.9687924016282226,0.8159509202453987,0.95,0.1506083929731,0.08862794302804496,0.40059771300644004,1.8506665332342989,0.10745448691229667,5.260593488652219,0.8193469803820375,1.6183109429970373,0.12858229562013088,0.034416471948286016,0.4851040617178979,0.978623914495658,0.5148959392376876,0.5744822979291917,0.34802939211756845,0.988198269079465,0.988976377952756,0.9347826086956522,0.9347826086956522,0.8809523809523809,0.8604651162790697,0.18834092446622167,0.10205057516206323,0.42987181269174907,2.1495949433657353,0.10043749732818298,5.352070647235226,0.9199098779427344
64,0.0012035378602370552,80.94747584895231,92.02263470080038,8.175828923461257,0,23185.58251953125,1.4493326935716855,0.041703224886879726,0.03136442805970869,0.45875501119962303,0.9872311827956989,0.5412449894412872,0.6315524193548387,0.3887768817204301,0.9970214455917394,0.98955459203784,0.9576158940397351,0.9796747967479674,0.8198757763975155,0.9428571428571428,0.15381703485724746,0.08996364971001942,0.41080867571215474,1.8856441449093562,0.10240280636215723,5.326279737616098,0.8339352723090879,1.6245743183589572,0.14473542940361786,0.03516877683734368,0.48155670430394276,0.9732798931195725,0.518443295536793,0.5891783567134269,0.3527054108216433,0.9889415481832543,0.9858267716535433,0.9388888888888889,0.9184782608695652,0.7058823529411765,0.8372093023255814,0.1609034590826245,0.10137699537461968,0.4618513697214579,2.1074036602664967,0.10622377402000453,5.41511648785853,0.9354221201293375
65,0.0011949747468305825,80.80521573708393,92.18464342990958,9.349907464878534,0,23185.58251953125,1.4331334406329739,0.043459134113784596,0.031416311779970764,0.4527526702932132,0.9855510752688172,0.5472473300272419,0.639616935483871,0.3870967741935484,0.9970178926441352,0.9883720930232558,0.9572192513368984,0.9688768606224628,0.7758620689655172,0.9712230215827338,0.14183512458237268,0.08659579244352156,0.38528228767456546,1.8555216776427401,0.10108778341322817,5.285210699163457,0.8252921758159515,1.6109421361504035,0.1547109008634198,0.03417501294003699,0.4740187366086798,0.9759519038076152,0.5259812647450663,0.5965263861055444,0.3620574482297929,0.9936153232242618,0.9803149606299213,0.8955223880597015,0.9782608695652174,0.8372093023255814,0.8372093023255814,0.1624007411375791,0.09517197618503609,0.44844883222458914,2.041487026787951,0.10397916263791825,5.07883360103997,0.9280933820970392
66,0.0011862608593212975,80.88600915297866,92.09256431370972,9.342194418753348,0,23185.58251953125,1.433239576637104,0.04552422746545284,0.030387022822935095,0.4524427729268228,0.9850470430107527,0.5475572277140873,0.634744623655914,0.40406586021505375,0.9974119052359148,0.9873866771777691,0.94750656167979,0.9769959404600812,0.7844311377245509,0.9424460431654677,0.1529565302114333,0.08685674430221639,0.38376577502937725,1.8120088013269569,0.10401411182297174,5.2597723955749185,0.8056189116611275,1.5956559388256901,0.15520644398952374,0.03351353564527963,0.4689786493897677,0.9792919171676687,0.5310213526010354,0.6078824315297261,0.36138944555778224,0.9836448598130841,0.9944881889763779,0.9707602339181286,0.9021739130434783,0.8809523809523809,0.8604651162790697,0.16290344870241785,0.09681951290938404,0.42833646520743307,2.027286340972146,0.10371977023148266,5.001886076025749,0.9128183378883418
67,0.0011773988520437483,81.01008147501852,91.95151843288893,9.235867300341207,0,23185.58251953125,1.4257141646518503,0.05339120913945359,0.030662280196944874,0.4472202267698062,0.9848790322580645,0.5527797738711039,0.6473454301075269,0.4060819892473118,0.9962249155573216,0.9883698009067613,0.9546666666666667,0.9688768606224628,0.7810650887573964,0.9428571428571428,0.14610923594364555,0.08613250797153801,0.37807956546224575,1.8120940622463022,0.10261653852398678,5.169838759206956,0.809150121865734,1.6561029844468804,0.1464400529020336,0.03454327169474794,0.49170655720856643,0.9779559118236473,0.5082934480869699,0.5791583166332666,0.3306613226452906,0.9858712715855573,0.988976377952756,0.9502762430939227,0.9347826086956522,0.8571428571428571,0.8372093023255814,0.16936433259534614,0.10686368646029241,0.4346181261754466,2.1618011821168377,0.10502108113321369,5.222469077559416,0.9237597076273315
68,0.0011683914244512,80.64547432900872,92.36724145995314,8.589402414137318,0,23185.58251953125,1.4170743316732428,0.047050678847177375,0.030016232462179278,0.4466691363242365,0.9855510752688172,0.5533308633553085,0.6439852150537635,0.4017137096774194,0.9964264443120905,0.9885759306677172,0.9468085106382979,0.9687074829931973,0.8282208588957055,0.9642857142857143,0.1524707562820886,0.08438757610737636,0.378541890651949,1.8058475980194666,0.0990733876824379,4.921091520658103,0.8061125275268349,1.534807000625269,0.10771127242617354,0.0326469020672894,0.4648162740106653,0.9752839011356046,0.5351837275421611,0.6085504342017368,0.374749498997996,0.992822966507177,0.9803149606299213,0.9128205128205128,0.967391304347826,0.7708333333333334,0.8604651162790697,0.1571008122277881,0.09530206784138141,0.4021262370831344,1.9311748904710462,0.09585094213007925,4.9730819467711465,0.8618231246530332
69,0.0011592413202933544,81.19490403705277,91.74221077471435,8.969984126347368,0,23185.58251953125,1.3960913714542185,0.04637206790928719,0.029907194997674677,0.43993736595235844,0.9863911290322581,0.5600626334067313,0.6644825268817204,0.4067540322580645,0.9968190854870775,0.9881750098541584,0.9576719576719577,0.979702300405954,0.8012048192771084,0.9568345323741008,0.14740894622700187,0.08461991473231265,0.3565884376725843,1.800665613784585,0.09835620657090217,4.9374459764008884,0.7829465814816055,1.5580681406344743,0.11515017304228557,0.03556417717375036,0.469117932743284,0.9732798931195725,0.5308820664603947,0.6138944555778223,0.37207748830995324,0.9920127795527156,0.9779527559055118,0.917098445595855,0.9619565217391305,0.7307692307692307,0.8837209302325582,0.14106526944982903,0.09264339059690833,0.39314060427781017,2.0411941589477784,0.09757342335376727,5.261849219271877,0.8652913559255555
70,0.0011499513267805767,81.0247192189563,91.93490667792717,9.338303299360378,0,23185.58251953125,1.3536637329286145,0.036062072563205434,0.02942528151055818,0.42939212758054013,0.9889112903225806,0.5706078724194599,0.6769153225806451,0.427755376344086,0.9970267591674926,0.9909377462568952,0.9587217043941412,0.975609756097561,0.8717948717948718,0.9855072463768116,0.13767904435755104,0.08268680319350252,0.3383703675641808,1.6912061886120868,0.09521751814792233,4.793807868034609,0.7889177260860321,1.573677747665283,0.13921105760630562,0.03441671111839329,0.4666833317749645,0.9779559118236473,0.5333166683046676,0.6199064796259185,0.3687374749498998,0.9905138339920949,0.9866141732283464,0.9613259668508287,0.9456521739130435,0.7254901960784313,0.8604651162790697,0.1642354498247186,0.0928742135454992,0.39141074227108186,2.0149373148151772,0.10293427880159121,5.118264962134556,0.8796509122880364
71,0.0011405242737348854,80.92206287500449,92.05153372703843,9.606894123938776,0,23185.58251953125,1.3452500502268474,0.03581930841043872,0.028808289838414037,0.42687415179385935,0.9880712365591398,0.5731258485265958,0.6799395161290323,0.4383400537634409,0.998211091234347,0.9897516752069373,0.9601593625498008,0.9796747967479674,0.8095238095238095,0.9714285714285714,0.1426395989393675,0.08287793914637258,0.33182614881505246,1.6955903467311655,0.0919105856408996,4.692758862690259,0.7822742132089471,1.5433454853578974,0.1331361281447879,0.03180459503310875,0.4594682522352011,0.9772879091516367,0.5405317489990968,0.6399465597862392,0.3787575150300601,0.988950276243094,0.9866141732283464,0.9505494505494505,0.9402173913043478,0.7708333333333334,0.8604651162790697,0.1579728642542042,0.09116317338758735,0.39603811020682317,1.9390751259599277,0.09538449330097369,4.712988171166552,0.8594867767456299
72,0.00113096303272796,80.81524109898601,92.17320766111608,9.781422938069989,0,23185.58251953125,1.329767684782705,0.035892498817780526,0.028806555415353468,0.4216895449546076,0.9885752688172043,0.5783104550453925,0.6861559139784946,0.44086021505376344,0.9978174603174603,0.9907407407407407,0.9560585885486018,0.9755434782608695,0.8509316770186336,0.9785714285714285,0.13757400879616377,0.07834772525295135,0.3301181152302732,1.6904619707856128,0.09190331787992549,4.611855714551864,0.7733095727300131,1.5724512395177113,0.17640350672180602,0.032612589590435594,0.45447838167070786,0.9732798931195725,0.54552161956359,0.6372745490981964,0.3914495657982632,0.9905138339920949,0.9866141732283464,0.9329608938547486,0.907608695652174,0.6981132075471698,0.8604651162790697,0.14312234351693906,0.09360210005251185,0.40217336337408705,1.9231920872995991,0.09237238456188399,4.984504256315365,0.8373432872927659
73,0.001121270516206433,80.89277013810351,92.08486725430167,9.336904859030119,0,23185.58251953125,1.337799927239777,0.03848980372566329,0.028918066773042882,0.42346401881146173,0.9890793010752689,0.5765359818294484,0.6858198924731183,0.4368279569892473,0.9976199920666402,0.9913283405597162,0.9588313413014609,0.9756756756756757,0.8598726114649682,0.9782608695652174,0.1343377649143178,0.08014281843137998,0.3356831602511867,1.672369667278823,0.09153842180967331,4.705303533102876,0.768428147800507,1.6332106358541516,0.18033908153016248,0.033628683104245126,0.4730809644690815,0.9759519038076152,0.5269190355707346,0.6212424849699398,0.3687374749498998,0.9850980392156863,0.988976377952756,0.9447513812154696,0.9293478260869565,0.8292682926829268,0.7906976744186046,0.14085007828716922,0.10201007553793703,0.409341021227534,1.972685243737801,0.0956599162910171,5.293886101874974,0.8644559665290052
74,0.0011114496766047302,81.0846767949406,91.86692596479328,9.441309780202886,0,23185.58251953125,1.3452166049711165,0.04074515445378198,0.02896979715554945,0.4251672202540982,0.9865591397849462,0.5748327794254467,0.6770833333333334,0.44136424731182794,0.9970243999206506,0.9899546976560961,0.9571619812583668,0.9701492537313433,0.7987804878048781,0.9492753623188406,0.1405308642374572,0.08117071807544718,0.33686190298808516,1.6792163438694452,0.0886505662353449,4.7016611304334415,0.7641442110461574,1.5626747814432016,0.1502801242621047,0.03231343684958153,0.46002706935107907,0.9772879091516367,0.5399729308878173,0.6352705410821643,0.37140948563794257,0.9912767644726408,0.984251968503937,0.9315789473684211,0.9619565217391305,0.782608695652174,0.8372093023255814,0.1318202424861625,0.09385944320586975,0.3723523971950044,1.9131287783085702,0.08983276681893654,5.0456200486911325,0.8683308389239416
75,0.0011015035054457313,80.87589711300097,92.10407879114032,8.838615643080844,0,23185.58251953125,1.3337745230684999,0.04752459629721719,0.02881868692335262,0.4191437466170198,0.9880712365591398,0.5808562533829802,0.6918682795698925,0.4475806451612903,0.997224975222993,0.9915254237288136,0.9625668449197861,0.9742895805142084,0.8176100628930818,0.935251798561151,0.14215589995666217,0.07944321368009813,0.32334075804038714,1.691183106232715,0.08940752952169347,4.541139218115037,0.7739597341065766,1.5051670389806102,0.12497067144644523,0.034035582389028055,0.4487202615839844,0.9752839011356046,0.5512797381771192,0.6299265197060788,0.39879759519038077,0.9920318725099602,0.9803149606299213,0.9267015706806283,0.9619565217391305,0.7450980392156863,0.8837209302325582,0.15755888168701906,0.09200706136330176,0.3644071698746207,1.8554932231813888,0.09501419118347372,4.7800662563734235,0.8344699411131019
76,0.001091435032429522,80.95843750599306,92.01017496723028,9.233801739190215,0,23185.58251953125,1.3230249997108214,0.04921246371332116,0.02863114307163864,0.4150604644129353,0.9847110215053764,0.5849395355870647,0.7006048387096774,0.45110887096774194,0.99622791344054,0.9883789639550916,0.948,0.9647218453188603,0.8,0.9565217391304348,0.141726729930729,0.08182076773335857,0.31782933797246665,1.638709798935921,0.08843835587463071,4.533733985757315,0.7670404337426667,1.5312068826290632,0.12938092226932746,0.03134715757920651,0.45682627643516405,0.9726118904475618,0.5431737237241002,0.6432865731462926,0.36606546426185704,0.9920191540303273,0.978740157480315,0.89,0.967391304347826,0.7954545454545454,0.813953488372093,0.14084036762744645,0.09607126247747469,0.38993528578865905,1.911609198621853,0.09467280508282189,4.610088198043222,0.8274003514944114
77,0.001081247324510518,80.98398941906635,91.98114409323303,8.875247745103733,0,23185.58251953125,1.2772327828150924,0.03409456498658044,0.0276616807346062,0.40515884532723373,0.9897513440860215,0.5948411546727662,0.7150537634408602,0.46774193548387094,0.9980170533412651,0.9915287628053585,0.965287049399199,0.9823369565217391,0.84375,0.9642857142857143,0.13527181007528818,0.0769051150368747,0.3010555315081791,1.590407035684073,0.08603083190097603,4.428267332815355,0.7425582546700713,1.5827762805069776,0.19820444371474133,0.0308986647513682,0.45122439421728283,0.9779559118236473,0.5487756053845565,0.6352705410821643,0.40480961923847697,0.9866457187745483,0.988976377952756,0.9351351351351351,0.9402173913043478,0.8974358974358975,0.813953488372093,0.14293826207687796,0.09363565607395823,0.3538769312357218,1.9275850488411719,0.09178902685602426,4.601135987795904,0.83100425297209
78,0.0010709434849632425,80.83398676500656,92.15183239266766,10.215549325430265,0,23185.58251953125,1.2884072885718396,0.03629951497354615,0.02744634595689594,0.40822047123344996,0.9880712365591398,0.59177952876655,0.7081653225806451,0.4700940860215054,0.9980139026812314,0.9899527186761229,0.9574468085106383,0.9782608695652174,0.8242424242424242,0.9714285714285714,0.12872855156980534,0.07833519177411193,0.3085862627272965,1.608352518209847,0.08659907810950793,4.308050697849643,0.7465147174173786,1.5177275907539414,0.1450418046263153,0.031615971754950206,0.44702326287885624,0.9826319305277221,0.5529767382359935,0.6452905811623246,0.3921175684702739,0.9882445141065831,0.9929133858267717,0.9510869565217391,0.9510869565217391,0.9459459459459459,0.813953488372093,0.14032311398105457,0.08585286809351736,0.34475930786642456,1.9058817810588624,0.09702741008801864,4.620303004283306,0.845943931268706
79,0.0010605266524370371,80.80204668699298,92.18825890457418,9.79366841367496,0,23185.58251953125,1.266436405079339,0.041683277252921334,0.026968594960948472,0.39926150985943376,0.9877352150537635,0.6007384901405662,0.7190860215053764,0.47698252688172044,0.9964335248662571,0.9915220820189274,0.9611260053619303,0.9689189189189189,0.8364779874213837,0.95,0.13011266307164265,0.07746503077527528,0.29756165111577637,1.540107577077804,0.08443475959281768,4.184309772265855,0.7526379900593911,1.437794928560276,0.08963057187148828,0.03014021953623854,0.43934138150078184,0.9792919171676687,0.5606586173445524,0.6559786239144957,0.3967935871743487,0.9928571428571429,0.9850393700787402,0.9513513513513514,0.9565217391304348,0.75,0.9069767441860465,0.13653077008967887,0.09173670218002024,0.35733830044885917,1.801049547826121,0.08809326932521049,4.4485227270132714,0.8005032383288713
80,0.001049999999999999,81.09556249098387,91.85459439692737,9.23302367425734,0,23185.58251953125,1.2392880923004561,0.02959142935835326,0.026704474392357052,0.39433073292496384,0.9909274193548387,0.6056692670750362,0.725638440860215,0.494119623655914,0.9986111111111111,0.9917241379310345,0.9630118890356671,0.986468200270636,0.8774193548387097,0.9855072463768116,0.12497714666589614,0.07599755592884556,0.2960796117462138,1.5546606599643666,0.08438864726853627,4.119310937901979,0.7359776173227577,1.4884771079163432,0.14263557360004248,0.03084948467328378,0.43833068242133577,0.9846359385437542,0.5616693184546175,0.6559786239144957,0.4255177020708083,0.9928966061562746,0.9905511811023622,0.9518716577540107,0.967391304347826,0.8837209302325582,0.8837209302325582,0.15577581411373162,0.08685165321181915,0.3893313821984994,1.8803832640867673,0.08797490103052072,4.5407666733206,0.8329092636057434
81,0.0010393667341724352,81.176113181049,91.76344749823534,9.596936107963645,0,23185.58251953125,1.2421425734796832,0.033845786409582745,0.02686079680639249,0.39381199946967504,0.9889112903225806,0.606188000530325,0.7264784946236559,0.49260752688172044,0.9978152929493546,0.9899507389162562,0.964095744680851,0.9837177747625508,0.8303030303030303,0.9785714285714285,0.1275427842973381,0.07545070638579707,0.3019581385838088,1.5592903764017167,0.08419595726875849,4.131265191621678,0.7167123725978277,1.5605857901837559,0.1802983968185837,0.03146181194112949,0.4496085275071577,0.9812959251837008,0.5503914730502673,0.642618570474282,0.3847695390781563,0.9866875489428347,0.9921259842519685,0.9668508287292817,0.9510869565217391,0.8717948717948718,0.7906976744186046,0.15545527426975125,0.0894523530143376,0.34466278895427166,1.8031597048263193,0.09175037262673846,4.756961932083568,0.8130347112376609
82,0.0010286300939501226,80.83521700906567,92.15042991923427,9.738117699982018,0,23185.58251953125,1.2416800984772303,0.03851097593239198,0.02689420029280647,0.392091638939355,0.989247311827957,0.6079083610606449,0.7296706989247311,0.4956317204301075,0.9986102838991463,0.9905474596297755,0.964,0.9836734693877551,0.8181818181818182,0.9712230215827338,0.12317836044296142,0.07371636247763069,0.2916074970396616,1.5122118822989925,0.08354662771346749,4.089337969339022,0.7210208933840516,1.5511941753711076,0.21306561903111043,0.0320149127097829,0.43537122015166296,0.978623914495658,0.5646287807242903,0.6566466265865063,0.41082164328657317,0.98515625,0.9929133858267717,0.9548022598870056,0.9184782608695652,0.875,0.813953488372093,0.13810780499088182,0.09252304607179855,0.344848481192936,1.8702763803975138,0.08930249730188526,4.5877292100477,0.8444208821696126
